Hour,Minute,Second,HeartRate,SpO2,Label,Subject
13,58,46,114,97,PhysicalStress,Subject_1
13,58,47,114,97,PhysicalStress,Subject_1
13,58,48,114,97,PhysicalStress,Subject_1
13,58,49,114,97,PhysicalStress,Subject_1
13,58,50,114,97,PhysicalStress,Subject_1
13,58,51,114,97,PhysicalStress,Subject_1
13,58,52,115,97,PhysicalStress,Subject_1
13,58,53,116,97,PhysicalStress,Subject_1
13,58,54,116,97,PhysicalStress,Subject_1
13,58,55,116,96,PhysicalStress,Subject_1
13,58,56,116,96,PhysicalStress,Subject_1
13,58,57,117,96,PhysicalStress,Subject_1
13,58,58,112,96,PhysicalStress,Subject_1
13,58,59,112,96,PhysicalStress,Subject_1
13,59,0,111,96,PhysicalStress,Subject_1
13,59,1,111,95,PhysicalStress,Subject_1
13,59,2,112,95,PhysicalStress,Subject_1
13,59,3,112,95,PhysicalStress,Subject_1
13,59,4,112,95,PhysicalStress,Subject_1
13,59,5,113,95,PhysicalStress,Subject_1
13,59,6,113,95,PhysicalStress,Subject_1
13,59,7,113,95,PhysicalStress,Subject_1
13,59,8,114,95,PhysicalStress,Subject_1
13,59,9,114,95,PhysicalStress,Subject_1
13,59,54,125,95,Relax_2,Subject_1
13,59,55,125,95,Relax_2,Subject_1
13,59,56,125,95,Relax_2,Subject_1
13,59,57,125,95,Relax_2,Subject_1
13,59,58,125,95,Relax_2,Subject_1
13,59,59,124,95,Relax_2,Subject_1
14,0,0,124,95,Relax_2,Subject_1
14,0,1,122,95,Relax_2,Subject_1
14,0,2,115,95,Relax_2,Subject_1
14,0,3,107,95,Relax_2,Subject_1
14,0,4,107,95,Relax_2,Subject_1
14,0,5,107,95,Relax_2,Subject_1
14,0,6,95,95,Relax_2,Subject_1
14,0,7,95,95,Relax_2,Subject_1
14,0,8,95,95,Relax_2,Subject_1
14,0,9,95,95,Relax_2,Subject_1
14,0,10,93,95,Relax_2,Subject_1
14,0,11,94,95,Relax_2,Subject_1
14,0,12,94,95,Relax_2,Subject_1
14,0,13,94,95,Relax_2,Subject_1
14,0,14,94,95,Relax_2,Subject_1
14,0,15,94,95,Relax_2,Subject_1
14,0,16,94,95,Relax_2,Subject_1
14,0,17,94,95,Relax_2,Subject_1
14,0,18,96,95,Relax_2,Subject_1
14,0,19,97,95,Relax_2,Subject_1
14,0,20,97,95,Relax_2,Subject_1
14,0,21,101,95,Relax_2,Subject_1
14,0,22,109,96,Relax_2,Subject_1
14,0,23,113,96,Relax_2,Subject_1
14,0,24,116,96,Relax_2,Subject_1
14,0,25,119,96,Relax_2,Subject_1
14,0,26,122,95,Relax_2,Subject_1
14,0,27,124,95,Relax_2,Subject_1
14,0,28,126,95,Relax_2,Subject_1
14,0,29,127,96,Relax_2,Subject_1
14,0,30,127,96,Relax_2,Subject_1
14,0,31,127,96,Relax_2,Subject_1
14,0,32,127,96,Relax_2,Subject_1
14,0,33,127,96,Relax_2,Subject_1
14,0,34,124,96,Relax_2,Subject_1
14,0,35,118,97,Relax_2,Subject_1
14,0,36,116,97,Relax_2,Subject_1
14,0,37,115,97,Relax_2,Subject_1
14,0,38,112,97,Relax_2,Subject_1
14,0,39,110,98,Relax_2,Subject_1
14,0,40,111,98,Relax_2,Subject_1
14,0,41,111,97,Relax_2,Subject_1
14,0,42,111,97,Relax_2,Subject_1
14,0,43,110,97,Relax_2,Subject_1
14,0,44,109,96,Relax_2,Subject_1
14,0,45,105,97,Relax_2,Subject_1
14,0,46,102,97,Relax_2,Subject_1
14,0,47,98,97,Relax_2,Subject_1
14,0,48,96,97,Relax_2,Subject_1
14,0,49,94,97,Relax_2,Subject_1
14,0,50,93,97,Relax_2,Subject_1
14,0,51,93,97,Relax_2,Subject_1
14,0,52,94,97,Relax_2,Subject_1
14,0,53,94,97,Relax_2,Subject_1
14,0,54,95,97,Relax_2,Subject_1
14,0,55,92,96,Relax_2,Subject_1
14,0,56,91,96,Relax_2,Subject_1
14,0,57,91,96,Relax_2,Subject_1
14,0,58,92,96,Relax_2,Subject_1
14,0,59,93,96,Relax_2,Subject_1
14,1,0,95,96,Relax_2,Subject_1
14,1,1,94,96,Relax_2,Subject_1
14,1,2,92,96,Relax_2,Subject_1
14,1,3,91,96,Relax_2,Subject_1
14,1,4,90,96,Relax_2,Subject_1
14,1,5,90,96,Relax_2,Subject_1
14,1,6,89,96,Relax_2,Subject_1
14,1,7,87,96,Relax_2,Subject_1
14,1,8,87,96,Relax_2,Subject_1
14,1,9,84,96,Relax_2,Subject_1
14,1,10,84,96,Relax_2,Subject_1
14,1,11,84,96,Relax_2,Subject_1
14,1,12,83,96,Relax_2,Subject_1
14,1,13,83,96,Relax_2,Subject_1
14,1,14,83,96,Relax_2,Subject_1
14,1,15,82,96,Relax_2,Subject_1
14,1,16,82,96,Relax_2,Subject_1
14,1,17,82,96,Relax_2,Subject_1
14,1,18,81,96,Relax_2,Subject_1
14,1,19,80,97,Relax_2,Subject_1
14,1,20,80,97,Relax_2,Subject_1
14,1,21,80,97,Relax_2,Subject_1
14,1,22,80,97,Relax_2,Subject_1
14,1,23,80,97,Relax_2,Subject_1
14,1,24,80,97,Relax_2,Subject_1
14,1,25,80,97,Relax_2,Subject_1
14,1,26,80,97,Relax_2,Subject_1
14,1,27,79,97,Relax_2,Subject_1
14,1,28,79,96,Relax_2,Subject_1
14,1,29,78,96,Relax_2,Subject_1
14,1,30,78,96,Relax_2,Subject_1
14,1,31,78,96,Relax_2,Subject_1
14,1,32,78,96,Relax_2,Subject_1
14,1,33,78,96,Relax_2,Subject_1
14,1,34,77,96,Relax_2,Subject_1
14,1,35,76,96,Relax_2,Subject_1
14,1,36,76,96,Relax_2,Subject_1
14,1,37,76,97,Relax_2,Subject_1
14,1,38,76,97,Relax_2,Subject_1
14,1,39,76,97,Relax_2,Subject_1
14,1,40,77,97,Relax_2,Subject_1
14,1,41,77,97,Relax_2,Subject_1
14,1,42,77,97,Relax_2,Subject_1
14,1,43,77,96,Relax_2,Subject_1
14,1,44,77,96,Relax_2,Subject_1
14,1,45,77,96,Relax_2,Subject_1
14,1,46,77,96,Relax_2,Subject_1
14,1,47,77,96,Relax_2,Subject_1
14,1,48,77,96,Relax_2,Subject_1
14,1,49,77,96,Relax_2,Subject_1
14,1,50,77,96,Relax_2,Subject_1
14,1,51,77,96,Relax_2,Subject_1
14,1,52,78,96,Relax_2,Subject_1
14,1,53,84,96,Relax_2,Subject_1
14,1,54,84,96,Relax_2,Subject_1
14,1,55,86,96,Relax_2,Subject_1
14,1,56,87,96,Relax_2,Subject_1
14,1,57,83,96,Relax_2,Subject_1
14,1,58,80,96,Relax_2,Subject_1
14,1,59,79,96,Relax_2,Subject_1
14,2,0,76,96,Relax_2,Subject_1
14,2,1,76,96,Relax_2,Subject_1
14,2,2,77,96,Relax_2,Subject_1
14,2,3,77,96,Relax_2,Subject_1
14,2,4,77,96,Relax_2,Subject_1
14,2,5,77,96,Relax_2,Subject_1
14,2,6,77,96,Relax_2,Subject_1
14,2,7,76,96,Relax_2,Subject_1
14,2,8,76,96,Relax_2,Subject_1
14,2,9,76,96,Relax_2,Subject_1
14,2,10,76,96,Relax_2,Subject_1
14,2,11,77,96,Relax_2,Subject_1
14,2,12,77,96,Relax_2,Subject_1
14,2,13,78,96,Relax_2,Subject_1
14,2,14,78,96,Relax_2,Subject_1
14,2,15,78,96,Relax_2,Subject_1
14,2,16,77,96,Relax_2,Subject_1
14,2,17,77,96,Relax_2,Subject_1
14,2,18,76,96,Relax_2,Subject_1
14,2,19,74,96,Relax_2,Subject_1
14,2,20,74,96,Relax_2,Subject_1
14,2,21,73,96,Relax_2,Subject_1
14,2,22,72,96,Relax_2,Subject_1
14,2,23,72,96,Relax_2,Subject_1
14,2,24,71,96,Relax_2,Subject_1
14,2,25,71,96,Relax_2,Subject_1
14,2,26,71,96,Relax_2,Subject_1
14,2,27,72,96,Relax_2,Subject_1
14,2,28,72,96,Relax_2,Subject_1
14,2,29,73,96,Relax_2,Subject_1
14,2,30,73,96,Relax_2,Subject_1
14,2,31,73,96,Relax_2,Subject_1
14,2,32,73,96,Relax_2,Subject_1
14,2,33,73,96,Relax_2,Subject_1
14,2,34,72,96,Relax_2,Subject_1
14,2,35,72,96,Relax_2,Subject_1
14,2,36,72,96,Relax_2,Subject_1
14,2,37,72,96,Relax_2,Subject_1
14,2,38,72,96,Relax_2,Subject_1
14,2,39,73,96,Relax_2,Subject_1
14,2,40,74,96,Relax_2,Subject_1
14,2,41,75,96,Relax_2,Subject_1
14,2,42,75,96,Relax_2,Subject_1
14,2,43,76,96,Relax_2,Subject_1
14,2,44,77,96,Relax_2,Subject_1
14,2,45,78,96,Relax_2,Subject_1
14,2,46,80,96,Relax_2,Subject_1
14,2,47,80,96,Relax_2,Subject_1
14,2,48,82,96,Relax_2,Subject_1
14,2,49,84,96,Relax_2,Subject_1
14,2,50,84,96,Relax_2,Subject_1
14,2,51,83,96,Relax_2,Subject_1
14,2,52,83,96,Relax_2,Subject_1
14,2,53,83,96,Relax_2,Subject_1
14,2,54,82,97,Relax_2,Subject_1
14,2,55,82,97,Relax_2,Subject_1
14,2,56,81,96,Relax_2,Subject_1
14,2,57,80,96,Relax_2,Subject_1
14,2,58,79,96,Relax_2,Subject_1
14,2,59,79,96,Relax_2,Subject_1
14,3,0,79,96,Relax_2,Subject_1
14,3,1,78,96,Relax_2,Subject_1
14,3,2,77,96,Relax_2,Subject_1
14,3,3,77,96,Relax_2,Subject_1
14,3,4,77,96,Relax_2,Subject_1
14,3,5,76,96,Relax_2,Subject_1
14,3,6,76,96,Relax_2,Subject_1
14,3,7,76,96,Relax_2,Subject_1
14,3,8,76,96,Relax_2,Subject_1
14,3,9,76,96,Relax_2,Subject_1
14,3,10,76,96,Relax_2,Subject_1
14,3,11,76,96,Relax_2,Subject_1
14,3,12,76,96,Relax_2,Subject_1
14,3,13,75,96,Relax_2,Subject_1
14,3,14,75,96,Relax_2,Subject_1
14,3,15,76,96,Relax_2,Subject_1
14,3,16,76,96,Relax_2,Subject_1
14,3,17,79,96,Relax_2,Subject_1
14,3,18,82,96,Relax_2,Subject_1
14,3,19,82,96,Relax_2,Subject_1
14,3,20,81,96,Relax_2,Subject_1
14,3,21,80,96,Relax_2,Subject_1
14,3,22,78,96,Relax_2,Subject_1
14,3,23,78,96,Relax_2,Subject_1
14,3,24,78,96,Relax_2,Subject_1
14,3,25,78,96,Relax_2,Subject_1
14,3,26,79,96,Relax_2,Subject_1
14,3,27,79,96,Relax_2,Subject_1
14,3,28,79,96,Relax_2,Subject_1
14,3,29,78,96,Relax_2,Subject_1
14,3,30,78,96,Relax_2,Subject_1
14,3,31,77,96,Relax_2,Subject_1
14,3,32,77,96,Relax_2,Subject_1
14,3,33,77,96,Relax_2,Subject_1
14,3,34,77,96,Relax_2,Subject_1
14,3,35,78,96,Relax_2,Subject_1
14,3,36,78,96,Relax_2,Subject_1
14,3,37,78,96,Relax_2,Subject_1
14,3,38,79,97,Relax_2,Subject_1
14,3,39,80,96,Relax_2,Subject_1
14,3,40,80,96,Relax_2,Subject_1
14,3,41,80,96,Relax_2,Subject_1
14,3,42,79,96,Relax_2,Subject_1
14,3,43,79,96,Relax_2,Subject_1
14,3,44,79,96,Relax_2,Subject_1
14,3,45,79,96,Relax_2,Subject_1
14,3,46,79,96,Relax_2,Subject_1
14,3,47,80,96,Relax_2,Subject_1
14,3,48,79,96,Relax_2,Subject_1
14,3,49,80,96,Relax_2,Subject_1
14,3,50,80,96,Relax_2,Subject_1
14,3,51,79,96,Relax_2,Subject_1
14,3,52,79,96,Relax_2,Subject_1
14,3,53,80,96,Relax_2,Subject_1
14,3,54,80,96,Relax_2,Subject_1
14,3,55,81,96,Relax_2,Subject_1
14,3,56,81,96,Relax_2,Subject_1
14,3,57,80,96,Relax_2,Subject_1
14,3,58,80,96,Relax_2,Subject_1
14,3,59,79,96,Relax_2,Subject_1
14,4,0,79,96,Relax_2,Subject_1
14,4,1,80,96,Relax_2,Subject_1
14,4,2,80,96,Relax_2,Subject_1
14,4,3,80,96,Relax_2,Subject_1
14,4,4,80,96,Relax_2,Subject_1
14,4,5,79,96,Relax_2,Subject_1
14,4,6,79,96,Relax_2,Subject_1
14,4,7,78,96,Relax_2,Subject_1
14,4,8,78,96,Relax_2,Subject_1
14,4,9,77,96,Relax_2,Subject_1
14,4,10,77,96,Relax_2,Subject_1
14,4,11,76,96,Relax_2,Subject_1
14,4,12,76,96,Relax_2,Subject_1
14,4,13,75,96,Relax_2,Subject_1
14,4,14,75,96,Relax_2,Subject_1
14,4,15,75,96,Relax_2,Subject_1
14,4,16,75,96,Relax_2,Subject_1
14,4,17,75,96,Relax_2,Subject_1
14,4,18,75,96,Relax_2,Subject_1
14,4,19,75,96,Relax_2,Subject_1
14,4,20,75,96,Relax_2,Subject_1
14,4,21,75,96,Relax_2,Subject_1
14,4,22,75,96,Relax_2,Subject_1
14,4,23,75,96,Relax_2,Subject_1
14,4,24,75,96,Relax_2,Subject_1
14,4,25,74,96,Relax_2,Subject_1
14,4,26,74,96,Relax_2,Subject_1
14,4,27,74,96,Relax_2,Subject_1
14,4,28,74,96,Relax_2,Subject_1
14,4,29,75,96,Relax_2,Subject_1
14,4,30,75,96,Relax_2,Subject_1
14,4,31,76,96,Relax_2,Subject_1
14,4,32,77,96,Relax_2,Subject_1
14,4,33,77,96,Relax_2,Subject_1
14,4,34,77,96,Relax_2,Subject_1
14,4,35,77,96,Relax_2,Subject_1
14,4,36,77,96,Relax_2,Subject_1
14,4,37,77,96,Relax_2,Subject_1
14,4,38,77,96,Relax_2,Subject_1
14,4,39,76,96,Relax_2,Subject_1
14,4,40,76,96,Relax_2,Subject_1
14,4,41,76,96,Relax_2,Subject_1
14,4,42,76,96,Relax_2,Subject_1
14,4,43,76,96,Relax_2,Subject_1
14,4,44,76,96,Relax_2,Subject_1
14,4,45,77,96,Relax_2,Subject_1
14,4,46,77,96,Relax_2,Subject_1
14,4,47,77,96,Relax_2,Subject_1
14,4,48,76,96,Relax_2,Subject_1
14,4,49,76,96,Relax_2,Subject_1
14,4,50,76,96,Relax_2,Subject_1
14,4,51,75,96,Relax_2,Subject_1
14,4,52,75,96,Relax_2,Subject_1
14,4,53,74,96,Relax_2,Subject_1
14,4,54,75,96,Relax_2,Subject_1
14,5,14,74,96,EmotionalStress,Subject_1
14,5,15,74,96,EmotionalStress,Subject_1
14,5,16,76,96,EmotionalStress,Subject_1
14,5,17,76,96,EmotionalStress,Subject_1
14,5,18,76,96,EmotionalStress,Subject_1
14,5,19,76,96,EmotionalStress,Subject_1
14,5,20,75,96,EmotionalStress,Subject_1
14,5,21,74,96,EmotionalStress,Subject_1
14,5,22,74,95,EmotionalStress,Subject_1
14,5,23,78,95,EmotionalStress,Subject_1
14,5,24,78,95,EmotionalStress,Subject_1
14,5,25,80,95,EmotionalStress,Subject_1
14,5,26,79,95,EmotionalStress,Subject_1
14,5,27,78,95,EmotionalStress,Subject_1
14,5,28,78,95,EmotionalStress,Subject_1
14,5,29,77,95,EmotionalStress,Subject_1
14,5,30,75,95,EmotionalStress,Subject_1
14,5,31,75,96,EmotionalStress,Subject_1
14,5,32,75,96,EmotionalStress,Subject_1
14,5,33,78,96,EmotionalStress,Subject_1
14,5,34,78,96,EmotionalStress,Subject_1
14,5,35,79,96,EmotionalStress,Subject_1
14,5,36,80,96,EmotionalStress,Subject_1
14,5,37,80,96,EmotionalStress,Subject_1
14,5,38,80,96,EmotionalStress,Subject_1
14,5,39,80,96,EmotionalStress,Subject_1
14,5,40,79,97,EmotionalStress,Subject_1
14,5,41,78,97,EmotionalStress,Subject_1
14,5,42,78,97,EmotionalStress,Subject_1
14,5,43,77,97,EmotionalStress,Subject_1
14,5,44,75,97,EmotionalStress,Subject_1
14,5,45,75,97,EmotionalStress,Subject_1
14,5,46,75,97,EmotionalStress,Subject_1
14,5,47,75,97,EmotionalStress,Subject_1
14,5,48,75,97,EmotionalStress,Subject_1
14,5,49,75,97,EmotionalStress,Subject_1
14,5,50,75,97,EmotionalStress,Subject_1
14,5,51,78,97,EmotionalStress,Subject_1
14,5,52,79,97,EmotionalStress,Subject_1
14,5,53,81,97,EmotionalStress,Subject_1
14,5,54,81,97,EmotionalStress,Subject_1
14,5,54,81,97,CognitiveStress,Subject_1
14,5,55,81,97,CognitiveStress,Subject_1
14,5,56,82,97,CognitiveStress,Subject_1
14,5,57,82,97,CognitiveStress,Subject_1
14,5,58,84,97,CognitiveStress,Subject_1
14,5,59,84,97,CognitiveStress,Subject_1
14,6,0,86,96,CognitiveStress,Subject_1
14,6,1,86,96,CognitiveStress,Subject_1
14,6,2,86,96,CognitiveStress,Subject_1
14,6,3,86,96,CognitiveStress,Subject_1
14,6,4,86,96,CognitiveStress,Subject_1
14,6,5,86,96,CognitiveStress,Subject_1
14,6,6,86,96,CognitiveStress,Subject_1
14,6,7,86,96,CognitiveStress,Subject_1
14,6,8,86,96,CognitiveStress,Subject_1
14,6,9,86,96,CognitiveStress,Subject_1
14,6,10,86,96,CognitiveStress,Subject_1
14,6,11,86,96,CognitiveStress,Subject_1
14,6,12,86,96,CognitiveStress,Subject_1
14,6,13,86,96,CognitiveStress,Subject_1
14,6,14,90,97,CognitiveStress,Subject_1
14,6,15,90,97,CognitiveStress,Subject_1
14,6,16,90,97,CognitiveStress,Subject_1
14,6,17,90,97,CognitiveStress,Subject_1
14,6,18,90,97,CognitiveStress,Subject_1
14,6,19,90,97,CognitiveStress,Subject_1
14,6,20,93,97,CognitiveStress,Subject_1
14,6,21,93,98,CognitiveStress,Subject_1
14,6,22,101,98,CognitiveStress,Subject_1
14,6,23,101,98,CognitiveStress,Subject_1
14,6,24,102,98,CognitiveStress,Subject_1
14,6,25,101,98,CognitiveStress,Subject_1
14,6,26,100,98,CognitiveStress,Subject_1
14,6,27,97,98,CognitiveStress,Subject_1
14,6,28,97,98,CognitiveStress,Subject_1
14,6,29,96,98,CognitiveStress,Subject_1
14,6,30,96,98,CognitiveStress,Subject_1
14,6,31,95,98,CognitiveStress,Subject_1
14,6,32,95,97,CognitiveStress,Subject_1
14,6,33,95,97,CognitiveStress,Subject_1
14,6,34,96,97,CognitiveStress,Subject_1
14,6,35,97,97,CognitiveStress,Subject_1
14,6,36,97,97,CognitiveStress,Subject_1
14,6,37,97,97,CognitiveStress,Subject_1
14,6,38,96,97,CognitiveStress,Subject_1
14,6,39,95,97,CognitiveStress,Subject_1
14,6,40,95,97,CognitiveStress,Subject_1
14,6,41,94,97,CognitiveStress,Subject_1
14,6,42,97,96,CognitiveStress,Subject_1
14,6,43,98,96,CognitiveStress,Subject_1
14,6,44,100,96,CognitiveStress,Subject_1
14,6,45,99,96,CognitiveStress,Subject_1
14,6,46,99,96,CognitiveStress,Subject_1
14,6,47,96,96,CognitiveStress,Subject_1
14,6,48,94,96,CognitiveStress,Subject_1
14,6,49,93,96,CognitiveStress,Subject_1
14,6,50,90,96,CognitiveStress,Subject_1
14,6,51,89,96,CognitiveStress,Subject_1
14,6,52,86,95,CognitiveStress,Subject_1
14,6,53,84,95,CognitiveStress,Subject_1
14,6,54,84,95,CognitiveStress,Subject_1
14,6,55,82,95,CognitiveStress,Subject_1
14,6,56,81,95,CognitiveStress,Subject_1
14,6,57,80,95,CognitiveStress,Subject_1
14,6,58,80,95,CognitiveStress,Subject_1
14,6,59,79,95,CognitiveStress,Subject_1
14,7,0,79,95,CognitiveStress,Subject_1
14,7,1,79,95,CognitiveStress,Subject_1
14,7,2,79,95,CognitiveStress,Subject_1
14,7,3,79,95,CognitiveStress,Subject_1
14,7,4,80,95,CognitiveStress,Subject_1
14,7,5,80,95,CognitiveStress,Subject_1
14,7,6,81,95,CognitiveStress,Subject_1
14,7,7,81,95,CognitiveStress,Subject_1
14,7,8,81,95,CognitiveStress,Subject_1
14,7,9,83,95,CognitiveStress,Subject_1
14,7,10,83,95,CognitiveStress,Subject_1
14,7,11,82,95,CognitiveStress,Subject_1
14,7,12,82,95,CognitiveStress,Subject_1
14,7,13,81,95,CognitiveStress,Subject_1
14,7,14,80,95,CognitiveStress,Subject_1
14,7,15,80,95,CognitiveStress,Subject_1
14,7,16,80,95,CognitiveStress,Subject_1
14,7,17,78,95,CognitiveStress,Subject_1
14,7,18,78,95,CognitiveStress,Subject_1
14,7,19,77,95,CognitiveStress,Subject_1
14,7,20,76,96,CognitiveStress,Subject_1
14,7,21,76,96,CognitiveStress,Subject_1
14,7,22,76,95,CognitiveStress,Subject_1
14,7,23,78,95,CognitiveStress,Subject_1
14,7,24,78,95,CognitiveStress,Subject_1
14,7,25,79,95,CognitiveStress,Subject_1
14,7,26,79,95,CognitiveStress,Subject_1
14,7,27,80,95,CognitiveStress,Subject_1
14,7,28,79,95,CognitiveStress,Subject_1
14,7,29,79,95,CognitiveStress,Subject_1
14,7,30,78,95,CognitiveStress,Subject_1
14,7,31,78,95,CognitiveStress,Subject_1
14,7,32,77,95,CognitiveStress,Subject_1
14,7,33,77,96,CognitiveStress,Subject_1
14,7,34,77,96,CognitiveStress,Subject_1
14,7,35,77,96,CognitiveStress,Subject_1
14,7,36,78,96,CognitiveStress,Subject_1
14,7,37,78,96,CognitiveStress,Subject_1
14,7,38,79,96,CognitiveStress,Subject_1
14,7,39,79,96,CognitiveStress,Subject_1
14,7,40,79,96,CognitiveStress,Subject_1
14,7,41,79,96,CognitiveStress,Subject_1
14,7,42,80,96,CognitiveStress,Subject_1
14,7,43,79,96,CognitiveStress,Subject_1
14,7,44,79,96,CognitiveStress,Subject_1
14,7,45,81,96,CognitiveStress,Subject_1
14,7,46,83,96,CognitiveStress,Subject_1
14,7,47,83,96,CognitiveStress,Subject_1
14,7,48,84,97,CognitiveStress,Subject_1
14,7,49,83,97,CognitiveStress,Subject_1
14,7,50,82,97,CognitiveStress,Subject_1
14,7,51,80,97,CognitiveStress,Subject_1
14,7,52,79,96,CognitiveStress,Subject_1
14,7,53,79,97,CognitiveStress,Subject_1
14,7,54,79,97,CognitiveStress,Subject_1
14,7,55,80,97,CognitiveStress,Subject_1
14,7,56,80,97,CognitiveStress,Subject_1
14,7,57,80,96,CognitiveStress,Subject_1
14,7,58,80,96,CognitiveStress,Subject_1
14,7,59,80,96,CognitiveStress,Subject_1
14,8,0,80,96,CognitiveStress,Subject_1
14,8,1,80,96,CognitiveStress,Subject_1
14,8,2,80,96,CognitiveStress,Subject_1
14,8,3,80,96,CognitiveStress,Subject_1
14,8,4,80,97,CognitiveStress,Subject_1
14,8,5,80,97,CognitiveStress,Subject_1
14,8,6,80,97,CognitiveStress,Subject_1
14,8,7,80,97,CognitiveStress,Subject_1
14,8,8,81,97,CognitiveStress,Subject_1
14,8,9,81,97,CognitiveStress,Subject_1
14,8,10,81,97,CognitiveStress,Subject_1
14,8,11,81,97,CognitiveStress,Subject_1
14,8,12,82,97,CognitiveStress,Subject_1
14,8,13,82,97,CognitiveStress,Subject_1
14,8,14,83,97,CognitiveStress,Subject_1
14,8,15,83,97,CognitiveStress,Subject_1
14,8,16,83,97,CognitiveStress,Subject_1
14,8,17,82,97,CognitiveStress,Subject_1
14,8,18,81,96,CognitiveStress,Subject_1
14,8,19,81,96,CognitiveStress,Subject_1
14,8,20,81,96,CognitiveStress,Subject_1
14,8,21,81,96,CognitiveStress,Subject_1
14,8,22,81,96,CognitiveStress,Subject_1
14,8,23,81,96,CognitiveStress,Subject_1
14,8,24,81,96,CognitiveStress,Subject_1
14,8,25,82,96,CognitiveStress,Subject_1
14,8,26,82,96,CognitiveStress,Subject_1
14,8,27,82,96,CognitiveStress,Subject_1
14,8,28,83,96,CognitiveStress,Subject_1
14,8,29,82,96,CognitiveStress,Subject_1
14,8,30,82,96,CognitiveStress,Subject_1
14,8,31,82,96,CognitiveStress,Subject_1
14,8,32,82,96,CognitiveStress,Subject_1
14,8,33,81,96,CognitiveStress,Subject_1
14,8,34,81,97,CognitiveStress,Subject_1
14,8,35,81,97,CognitiveStress,Subject_1
14,8,36,81,97,CognitiveStress,Subject_1
14,8,37,80,97,CognitiveStress,Subject_1
14,8,38,82,97,CognitiveStress,Subject_1
14,8,39,83,97,CognitiveStress,Subject_1
14,8,40,84,97,CognitiveStress,Subject_1
14,8,41,84,97,CognitiveStress,Subject_1
14,8,42,84,97,CognitiveStress,Subject_1
14,8,43,84,97,CognitiveStress,Subject_1
14,8,44,84,96,CognitiveStress,Subject_1
14,8,45,83,96,CognitiveStress,Subject_1
14,8,46,84,96,CognitiveStress,Subject_1
14,8,47,84,96,CognitiveStress,Subject_1
14,8,48,84,96,CognitiveStress,Subject_1
14,8,49,85,96,CognitiveStress,Subject_1
14,8,50,85,96,CognitiveStress,Subject_1
14,8,51,84,96,CognitiveStress,Subject_1
14,8,52,84,96,CognitiveStress,Subject_1
14,8,53,83,96,CognitiveStress,Subject_1
14,8,54,83,96,CognitiveStress,Subject_1
14,8,55,83,97,CognitiveStress,Subject_1
14,8,56,82,97,CognitiveStress,Subject_1
14,8,57,82,97,CognitiveStress,Subject_1
14,8,58,82,97,CognitiveStress,Subject_1
14,8,59,82,97,CognitiveStress,Subject_1
14,9,0,83,97,CognitiveStress,Subject_1
14,9,1,82,97,CognitiveStress,Subject_1
14,9,2,82,97,CognitiveStress,Subject_1
14,9,3,80,97,CognitiveStress,Subject_1
14,9,4,78,97,CognitiveStress,Subject_1
14,9,5,77,96,CognitiveStress,Subject_1
14,9,6,77,96,CognitiveStress,Subject_1
14,9,7,76,96,CognitiveStress,Subject_1
14,9,8,77,96,CognitiveStress,Subject_1
14,9,9,77,96,CognitiveStress,Subject_1
14,9,10,78,96,CognitiveStress,Subject_1
14,9,11,78,96,CognitiveStress,Subject_1
14,9,12,80,96,CognitiveStress,Subject_1
14,9,13,81,96,CognitiveStress,Subject_1
14,9,14,81,96,CognitiveStress,Subject_1
14,9,15,81,96,CognitiveStress,Subject_1
14,9,16,81,96,CognitiveStress,Subject_1
14,9,17,80,96,CognitiveStress,Subject_1
14,9,18,80,96,CognitiveStress,Subject_1
14,9,19,80,96,CognitiveStress,Subject_1
14,9,20,80,96,CognitiveStress,Subject_1
14,9,21,83,96,CognitiveStress,Subject_1
14,9,22,83,96,CognitiveStress,Subject_1
14,9,23,84,96,CognitiveStress,Subject_1
14,9,24,85,96,CognitiveStress,Subject_1
14,9,25,85,96,CognitiveStress,Subject_1
14,9,26,84,96,CognitiveStress,Subject_1
14,9,27,84,96,CognitiveStress,Subject_1
14,9,28,83,97,CognitiveStress,Subject_1
14,9,29,81,97,CognitiveStress,Subject_1
14,9,30,81,96,CognitiveStress,Subject_1
14,9,31,80,96,CognitiveStress,Subject_1
14,9,32,81,96,CognitiveStress,Subject_1
14,9,33,81,96,CognitiveStress,Subject_1
14,9,34,83,96,CognitiveStress,Subject_1
14,9,35,83,96,CognitiveStress,Subject_1
14,9,36,84,97,CognitiveStress,Subject_1
14,9,37,83,96,CognitiveStress,Subject_1
14,9,38,83,96,CognitiveStress,Subject_1
14,9,39,82,96,CognitiveStress,Subject_1
14,9,40,81,96,CognitiveStress,Subject_1
14,9,41,80,96,CognitiveStress,Subject_1
14,9,42,80,96,CognitiveStress,Subject_1
14,9,43,80,96,CognitiveStress,Subject_1
14,9,44,82,96,CognitiveStress,Subject_1
14,9,45,86,96,CognitiveStress,Subject_1
14,9,46,87,97,CognitiveStress,Subject_1
14,9,47,89,97,CognitiveStress,Subject_1
14,9,48,88,97,CognitiveStress,Subject_1
